config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
5372,4969,1011,261,16,444,11853,48392,7720,2334,3.4415488240385113,103.96474275001295
5373,659,1123,395,3,933,45600,33896,6736,2738,1.968538429820057,1577.4799952270314
5374,6336,122,268,13,582,41162,39927,16982,2882,3.6957989136663696,878.4998503954959
5375,6923,1114,440,6,588,24846,18823,12006,2684,3.275556671703555,1340.2842165552104
5376,1725,419,329,22,38,35341,30326,12917,4264,0.5960903265806877,733.8418252521184
5377,5408,1638,333,25,152,14062,29454,7983,4040,4.664373455096697,1664.0473599094912
5378,3674,280,509,10,510,48656,37287,13725,4119,4.740793846169573,1320.782933161662
5379,7312,1113,234,22,876,43045,45948,14276,4024,1.0140023149400303,1920.5216354363088
5380,2618,1294,268,5,603,36824,43689,5488,3329,4.388915635376734,1554.7935627324778
5381,6658,222,175,26,655,25884,47786,16907,2736,2.9129770065998684,818.2418666417321
5382,1320,977,291,23,130,17963,42250,8747,4429,2.1978937330781014,933.6149314642837
5383,4860,943,378,4,712,38642,32447,19328,4232,1.1111596711626115,1892.7604617479376
5384,1842,1510,301,24,297,35937,17228,14160,1287,0.42451807856492785,1669.4531900112456
5385,2903,1671,455,24,55,15826,22291,9985,2210,4.318806547798469,1073.5909194193832
5386,6239,1295,256,31,221,42997,40349,13079,2354,3.4909275183244293,344.75768197956745
5387,3423,1191,237,28,246,40715,15173,14645,1812,4.784357143302206,654.7927322777932
5388,5487,358,102,6,718,32067,19679,12329,4150,0.8541400566684314,149.43055511363158
5389,1070,1918,105,12,413,22155,12416,5168,1166,2.3473786351959687,1144.5155787363453
5390,491,644,95,7,363,40867,24469,17381,1709,0.7720244115620377,815.3354434159556
5391,8144,1860,378,4,43,48916,48105,11835,3890,2.3453578621476945,113.88712968364581
5392,6007,1947,367,4,189,47278,45399,18463,4934,0.9765156710803393,720.7818286243858
5393,1505,1306,358,24,543,38601,43426,5485,4799,0.9729759180645622,429.9728408380683
5394,7936,197,171,28,877,19571,43612,6480,3478,0.5279997070290554,480.39301717069395
5395,2680,150,331,1,891,37040,12368,16480,1965,3.067158845567291,1479.897692819382
5396,7802,1357,385,5,695,10616,43126,19988,2123,2.8952602247167576,219.4487449848042
5397,7216,515,269,16,870,35550,25279,11096,4568,2.487249042214739,1127.3307094111094
5398,2793,658,237,18,509,34043,46741,8520,1463,1.3333672375522165,878.1487100314471
5399,1789,477,120,4,724,19809,49094,13354,4279,3.0223873686882547,393.3849271638889
5400,4431,1894,257,5,653,38457,18424,18209,1589,2.073077824852817,322.45205424082565
5401,1077,122,331,26,487,44128,17646,11061,4859,2.0259973966936817,1376.5942428588137
5402,691,938,174,23,777,23292,10481,6647,3149,4.044263805587117,1922.0496564953355
5403,2190,1164,450,10,254,14934,45364,16810,3413,4.973801497690148,261.4716415392178
5404,1625,170,480,16,668,41002,46261,12820,1203,2.5142250961122157,727.9409661231796
5405,5650,618,421,7,368,43061,21836,14907,1454,3.875239795674134,455.7599672170304
5406,7629,638,119,10,191,47118,38595,15159,1370,1.1400272426297875,1833.9566885550757
5407,4978,273,351,31,108,14508,27939,16316,2310,2.6028370165755215,1394.4032524913314
5408,2866,620,403,29,494,36741,12965,13282,3422,2.3034094900080095,226.1274818271499
5409,3947,917,297,12,67,47981,20513,9473,2230,3.3749851402348394,1184.7300109663342
5410,5411,737,131,1,458,32437,11993,13212,4116,4.716653828885973,1222.000376795926
5411,6120,566,290,2,541,13961,39834,12339,4328,1.5376656416281376,673.5557583772983
5412,5126,1085,484,10,525,47674,27781,8785,3310,4.030895737931813,1430.0068545130202
5413,6327,1486,78,1,230,31013,35169,14803,1968,1.245848816904632,1943.8645301893623
5414,884,683,444,15,417,49885,15751,7267,3762,0.7890161333429021,1864.2923209978705
5415,3555,634,77,28,68,38294,28237,6274,2592,3.0066224900732674,1188.5533732236602
5416,1737,754,269,11,554,43901,25736,18426,3851,1.6015261271508368,790.3458138452843
5417,2281,1601,386,29,67,16062,37127,7375,4709,2.2464850101004052,1004.5327635873603
5418,4745,2025,112,7,1015,20295,19995,18999,2909,2.134750764130679,645.5438106821895
5419,2682,170,344,10,815,39113,44966,19739,1685,2.1863267620802525,1120.6891401891405
5420,4095,385,112,15,353,12627,33860,10900,1672,2.471167105715037,1152.1168985561521
5421,2928,1041,69,16,183,41814,22004,6031,1287,3.047467307694369,597.9964401567729
5422,5034,1741,107,2,446,32294,18208,19514,1048,1.6817649402105874,466.0140915002525
5423,6867,1820,483,6,83,33656,27163,12051,4106,2.0673385027683713,1507.9262899727757
5424,2773,1231,265,13,885,10798,22868,17891,2507,4.1955456486225335,546.2786053687132
5425,1748,1629,311,11,92,45619,44387,11270,3691,4.450239402531157,316.11112509301586
5426,2566,727,511,11,251,40331,12087,12236,1910,3.4039095149417635,218.70175843224308
5427,2034,120,175,1,914,19273,32615,9127,1510,4.300477285529905,1837.7560935742952
5428,4795,402,142,13,505,45708,45039,15842,4345,4.1182063492412295,156.9896884337181
5429,7174,1589,174,6,289,32535,21122,15519,4911,3.352344508714202,469.5269949148369
5430,4157,338,485,10,33,34104,22807,13645,4158,0.9881606388204881,597.3717236737434
5431,5418,570,146,14,490,31801,26097,19432,3952,4.316110260802865,1582.65267548031
5432,7839,1178,237,28,798,43312,45406,6726,3001,2.553493991880514,1441.8777382469711
5433,3092,1888,404,30,293,12756,17753,12679,2098,2.440363611005906,976.7656981593982
5434,1419,1800,305,26,155,21796,20563,18399,4712,3.784514327783411,611.0709960934269
5435,7729,698,377,26,885,13643,18803,7866,4840,1.3116127187468136,1061.6141882862325
5436,2332,1242,128,18,239,26224,15767,7657,1531,0.43912318501363035,1186.268994232836
5437,482,483,503,25,354,43934,19655,17498,2748,1.9801929486885526,1582.8233713342845
5438,5098,1577,467,24,439,10575,37954,7452,2015,0.15065832707900076,453.54064232154997
5439,4597,105,231,7,81,19337,33638,12551,3584,1.422454402577078,486.1996333715369
5440,3825,1940,336,13,781,11325,30910,10783,4694,2.641302883913715,895.5063882974741
5441,4996,1142,395,25,470,23022,41211,12888,4753,4.583047148979231,1459.5218147160706
5442,6290,934,503,1,618,15763,35646,17148,2970,3.4559355409221193,1025.1913743466753
5443,1559,1486,293,30,489,36812,42329,16238,4106,3.5344755923639863,1695.8973541323862
5444,6040,1023,360,26,146,39094,17792,12453,1002,4.651659126073957,306.2364737736755
5445,5399,852,453,2,951,12474,23338,19866,1559,0.6970373896252557,1136.6014743118167
5446,4014,1764,288,3,796,15808,22809,13009,4514,1.9384801289430298,1346.2037932909154
5447,6488,1254,77,24,801,22907,49839,19140,1325,4.36587024837934,1048.924895254297
5448,3845,1530,86,15,822,37740,40808,14655,3824,2.149832599620851,1949.1250180532693
5449,5649,1644,200,14,542,12771,44692,9410,2852,2.9505443658701815,1099.7316611597957
5450,869,828,361,4,428,28555,28038,8059,3656,2.029808832416143,1755.0098444410075
5451,4135,509,180,25,677,38011,42383,12639,4913,3.3526916731846956,1558.2551686398242
5452,4767,826,135,22,735,19110,10703,8421,3100,3.0497940341470975,1912.9513820671823
5453,4780,1291,459,19,744,40939,39942,12964,3224,2.138884541056727,486.5560634620108
5454,3356,890,151,3,1015,40272,40694,18394,2249,4.7982020800054315,169.62069701644236
5455,6504,978,380,9,817,48801,48983,16128,3397,0.8960622996992957,470.1255946093609
5456,1188,1407,361,18,746,25981,23304,7618,2972,2.7242767396261574,1463.2064775717422
5457,2485,1962,140,16,580,22025,49981,8821,4437,4.817802705217921,1358.124510507964
5458,5187,298,258,11,323,48857,19722,6538,2716,4.817887434265185,1489.1176215876112
5459,6395,579,174,21,155,39978,16338,16149,4967,0.9665216980693169,1949.560758754839
5460,3992,335,396,18,450,12632,32762,5525,4888,3.415322288865168,444.6983430864961
5461,3927,1671,129,26,354,25688,13324,7443,3695,0.5176295059379453,693.5322232068858
5462,6403,1638,83,6,877,18461,25290,9717,3762,1.9176080077571882,1710.546068132859
5463,6625,1114,466,11,94,15843,49804,13758,2980,4.993877763807161,379.4405269153022
5464,620,282,483,2,452,32718,23797,5892,2892,2.867935243941575,105.3373181946036
5465,3226,246,440,12,44,16100,49882,16161,1303,1.725508208710066,1880.6700647542368
5466,5284,1639,200,25,133,30599,10275,7060,3299,0.7845951264910752,1449.5248412841536
5467,7854,1108,390,6,618,15850,12525,14212,3310,0.7391141639181218,1866.62631474766
5468,8057,1317,462,3,244,11957,19545,14930,4467,4.0784054418822,1106.5253587593627
5469,898,1459,203,11,139,28757,46518,14044,3348,0.9134339369630942,862.3996247511607
5470,2440,1549,270,20,224,47472,48712,18578,4508,3.3901972257511686,1619.8341042398517
5471,957,1901,102,17,418,28917,11876,13006,4552,0.7021443888000821,785.9514664985684
5472,6628,1301,485,10,392,32294,12600,7883,4694,1.2675853980476024,267.82432351125215
5473,5799,1972,165,7,705,35234,28198,10734,2659,4.775799690157479,1999.2335271082497
5474,3341,265,499,21,840,46585,15458,16361,1516,1.6309511989318637,120.55048679043385
5475,6009,1270,334,9,541,43616,47181,15563,2360,3.975231262175685,1342.9585279572893
5476,3365,1858,463,14,552,39249,34293,17209,4565,2.8109119190505747,529.917520391806
5477,5655,1918,323,2,456,48122,23829,19789,4506,4.25118014053492,857.2078390899367
5478,5750,101,186,3,882,28629,24139,8035,3966,2.9111298915903028,1224.5799170907271
5479,6270,501,322,7,159,25717,22610,8777,1802,0.6971254246626711,1763.522422414388
5480,1245,1185,367,1,161,16367,36023,6166,2252,1.0717609679430533,1606.1909432386606
5481,1595,1322,383,9,673,49356,10941,14069,3893,1.277777852013149,1671.2051785640965
5482,7578,979,387,18,45,46727,17736,7798,3670,4.594603140509188,819.699515014735
5483,6304,1969,492,16,96,45030,49205,11346,4199,4.357664650543611,1517.2147798620176
5484,4521,281,511,16,517,17535,48073,9068,3137,1.7835050143276108,736.4684502553291
5485,4723,1544,424,16,68,34417,41652,16846,3962,3.673957589943372,1360.8781055574939
5486,2368,1500,407,19,901,36667,11435,19598,1938,4.736477572342515,1958.038505987896
5487,7477,1408,176,15,515,47238,39532,14068,2932,1.5803314291803987,200.492054392132
5488,5623,508,250,29,1002,36760,24008,17583,1627,3.09579514024558,467.5233116485049
5489,4854,1640,340,2,716,15236,46466,10677,1947,0.25785489818890317,1767.4251893168262
5490,7740,1303,302,16,298,35823,14131,19726,4791,1.5978579496454586,982.6963799946158
5491,370,299,280,22,178,14268,18165,8949,3855,0.5123878405956988,1523.524730359554
5492,6280,382,183,18,445,20922,28847,7179,3468,1.0576492761005236,1242.851951538327
5493,4124,1866,186,23,457,25889,30015,13983,4927,2.935016328469852,1715.9647933805322
5494,6032,86,187,26,78,18297,26917,6110,2038,1.2617425436661351,1688.8833783256005
5495,2808,803,264,23,654,36378,11253,18514,2076,3.3998291624565122,1375.9220942251618
5496,7137,236,235,13,734,28804,34123,14737,2531,4.441763062979255,1125.525236429934
5497,6244,1736,81,1,177,18065,36557,8697,3086,3.264213582510111,916.1810460599415
5498,4047,80,251,12,544,24504,14057,14136,1630,1.6366952874857688,1769.2555976670926
5499,2007,1800,144,16,919,41674,21150,16812,1341,4.655730421670703,555.9696979287767
5500,7084,832,301,2,178,49806,41698,10886,3589,4.0183412701927015,459.34956174092605
5501,3819,907,305,9,745,11493,26359,8039,2750,4.9378144902568435,480.83929131032244
5502,4089,1244,95,30,690,32048,24307,7611,3419,3.131525826032837,1818.1640155416337
5503,7702,596,174,11,15,48504,34246,12845,1466,2.9309171414549944,1823.6162725155416
5504,5718,1239,96,29,965,24643,39930,9968,4194,3.9315742337490387,166.52105979415109
5505,8159,1197,296,25,914,12573,38465,19570,2177,0.26613830416826845,1372.9667662960314
5506,1653,456,111,13,324,15078,10503,15192,2077,4.330501836669238,1471.807513553935
5507,2521,1758,391,19,852,46460,25360,16899,1582,3.284349441961371,1254.209011110465
5508,2997,258,82,7,211,49273,12920,18745,3854,3.2771640484720748,424.30023293187287
5509,4612,176,320,24,892,16764,40760,12034,4569,4.099515646390514,1429.092708989482
5510,6870,1501,511,15,427,10534,16226,9387,1213,2.2719281917769467,1044.512572177271
5511,7842,1135,492,12,497,10515,11969,12079,1110,2.0478438772105405,1030.6037729382356
5512,812,289,376,15,175,20384,42444,6485,2900,3.588554433207828,1511.6034574079706
5513,3147,760,252,15,194,40007,16315,9227,3885,3.2340084027525404,601.864523628549
5514,3152,77,406,10,1000,46809,44288,14815,4779,4.74054866057769,1894.3298759128033
5515,6767,657,251,4,71,27780,11273,13500,4171,2.551710834433804,1094.5740767882223
5516,4487,207,397,24,164,18817,28993,8897,3436,2.059985528713892,1888.9038987385643
5517,1753,1875,302,6,557,37898,12745,17577,4632,3.5548041244715316,197.0146515956866
5518,4097,1822,360,21,231,24693,42483,7617,4387,4.0497732937866076,1187.5079374085524
5519,2136,168,388,5,651,24563,17634,18924,4555,4.1791987408786335,123.24138586183776
5520,6817,876,131,1,753,13325,12833,13890,2847,0.5445951281153644,686.160641329441
5521,3277,749,493,14,44,25567,20262,7687,3338,4.305960116010871,1518.2365301400916
5522,2816,1569,442,21,65,42018,49896,18562,4638,2.7531893604368625,403.71838733955207
5523,1283,1579,184,7,585,13138,40598,10063,1166,1.7078520028573427,771.7078830604319
5524,8162,915,253,23,505,42796,19620,17465,2091,4.9222400569947915,1237.8989906704217
5525,1846,1073,416,20,718,11706,26503,9235,4927,2.450684492575636,1085.1575701602005
5526,448,1767,147,14,949,33314,44943,15341,4051,1.8765170292942879,969.6765122605756
5527,3359,1189,145,16,438,18594,39032,12491,4206,2.7075663805894776,1510.0077487762587
5528,6651,1021,495,7,946,33557,15821,10566,4930,4.086267918195336,598.9751831223336
5529,4189,739,277,31,15,44568,13701,5369,4289,2.9216729569406947,1190.5781101521966
5530,5985,1298,229,3,29,15823,23657,9885,2182,2.9109106109950456,339.280277914261
5531,1001,290,76,7,192,21257,17092,18268,4931,0.9173096559031896,1550.9480742896624
5532,5879,1805,192,11,780,15539,15448,7183,3083,3.9713740265408046,416.9007414934502
5533,4320,1706,144,12,913,33936,38663,18826,4783,4.356705670510882,1459.600803126955
5534,4440,65,135,3,695,46169,25477,16062,2787,4.5710995705775606,283.36827424413764
5535,1196,939,267,3,365,18723,18568,5701,2234,0.29805115320039327,1840.3702536150759
5536,4814,297,131,3,148,41752,11332,7819,3983,4.033602944597752,945.3931210083197
5537,1707,1787,471,2,726,25658,40781,12666,2178,2.614601678870053,1794.5520960563763
5538,5839,75,274,23,11,47665,28408,15588,4386,4.14011090278264,1300.1444722855722
5539,5058,683,208,13,477,13249,27841,14719,1184,0.10925412934151782,799.5655853683327
5540,3710,1521,509,17,585,42313,43932,9890,4529,4.566125592350199,1130.6036523398634
5541,1045,473,388,31,535,41545,24387,9776,1122,1.5074808347035658,1594.4901784320189
5542,3504,1013,186,27,904,11533,40619,13536,4861,4.147474254279048,1291.8905755511691
5543,7557,1875,111,23,400,32941,40309,17514,1060,4.507473154421412,1541.7598507503164
5544,6292,1229,285,28,271,35277,11500,14768,2787,0.7284307933246413,1008.3379479528334
5545,399,1517,364,13,186,14133,19890,15950,2713,2.3365696822787627,810.9843762064045
5546,1563,1427,432,20,642,48102,39551,18541,4652,1.5985682184132612,168.26873940001224
5547,1049,1587,261,16,570,45094,44714,5243,2073,1.733632861615125,1897.0920645994383
5548,1888,1053,98,15,548,12875,39528,13606,1542,0.9686347197668536,1375.7041547910515
5549,7491,94,357,23,744,10711,45822,12391,3009,2.299218068954768,1852.8771598291366
5550,4680,286,132,26,958,34071,48126,6729,2938,4.096590222342608,1258.1575048700263
5551,3190,1622,227,12,1014,15047,11333,9655,4751,3.6734598225514006,1473.9976923475926
5552,4469,1472,178,11,163,12588,16218,5723,3554,1.8217649095191701,464.92375707852926
5553,5716,279,277,12,981,49700,16563,10472,4094,0.7988911700683952,874.9511943008937
5554,866,177,147,6,955,28989,35586,5811,1896,1.9097791815087037,1239.0584172033143
5555,5115,242,173,5,337,44435,24297,18574,3740,3.3763227673350276,1401.751962688122
5556,4969,1035,345,8,611,19992,42529,8092,2044,1.4155466128389842,1713.1593248817642
5557,7355,1624,395,8,704,14249,18717,15598,4832,0.9809317770255535,163.04085017186353
5558,5854,1713,296,30,81,23021,45387,15318,3041,1.7458054006423416,234.20221951313977
5559,1590,1113,434,4,355,47519,27054,15621,2149,2.8094965435767123,1450.1085763003432
5560,1617,1324,459,23,919,24446,36154,5994,2168,1.0993087516844757,1002.3428378168072
5561,2580,1466,371,11,579,40967,14362,17925,1120,1.2594841103351804,1181.7920526008206
5562,4794,615,500,16,456,36799,19921,11445,1886,0.6390006925609011,1581.3229035430613
5563,2044,411,443,30,180,28371,10097,19854,2099,3.5559737921477588,1186.3311514594304
5564,653,1485,504,28,576,18014,35873,6534,3192,0.872555013737572,1502.4768948195795
5565,2731,1830,144,5,379,25410,21046,14369,1685,1.4718691086162161,457.17466967373076
5566,1004,567,433,9,475,23481,27970,9175,1096,4.781694135560724,168.11472908746958
5567,7366,1107,164,25,936,26113,40890,15794,3363,1.1504963148730822,307.40451665405044
5568,7002,1266,370,26,764,29908,16222,7092,2913,2.7133432186925366,1680.4869054284486
5569,4607,1582,226,10,364,30420,23534,10154,2889,4.0294346147733515,1159.7326732593574
5570,5048,1477,353,18,654,45808,27426,5215,2398,3.52209600612763,144.90276220481798
5571,4115,703,420,26,406,21401,22912,11050,1676,3.7118996979146797,910.0212655117955
5572,3406,849,502,19,641,29351,49488,14786,1072,3.782349817317536,947.3820046786467
5573,5519,1885,266,28,885,17935,48904,8514,1131,3.7125359183546247,1605.4513587280326
5574,7306,1298,329,11,355,16994,12861,15621,3461,3.712549372628105,557.5385837578056
5575,4720,782,418,20,903,25992,37237,11171,3945,4.570788216870652,1888.4449427948077
5576,769,1693,74,5,872,33931,40428,15392,3025,1.4625276139020438,470.56352330015824
5577,2585,851,166,8,374,15237,15384,7455,3756,2.67359606110371,1272.4739963275838
